student_id,full_name,age,gender,city,email,group_id,enrollment_date,group_name,course_id,stated_num_students,session_day,session_time,instructor,course_name,category,difficulty_level,duration_weeks,short_description,modules,is_active,score_mean,score_count,max_score_first,total_sessions,attended_sessions,attendance_rate,avg_concept_mastery,min_concept_score,max_concept_score,concepts_passed,total_events,events_forum_post,events_login,events_quiz_attempt,events_resource_download,events_video_watch,total_video_seconds,device_mobile,device_web,0,1,time_spent_minutes,attempts
S0312,Dina Mansour,19,Female,Giza,dina.mansour@kayfa-student.io,G08,2025-12-05,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,72.11818181818181,11,100,26,22,84.62,72.79166666666667,43.2,100.0,18,69,4,19,10,8,28,15221,24,45,3,2.0,88.0,1.0
S0313,Sara Farouk,31,Female,Mansoura,sara.farouk@kayfa-student.io,G01,2025-12-04,Group 01 — C001,C001,52,Thursday,16:00,Eng. Khaled Adel,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,77.97272727272728,11,100,26,22,84.62,79.24583333333334,47.4,98.2,22,58,1,25,4,10,18,10700,18,40,3,0.0,142.33333333333334,2.3333333333333335
S0314,Yasmin Nasr,22,Female,Zagazig,yasmin.nasr@kayfa-student.io,G06,2025-12-13,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,73.58181818181818,11,100,26,21,80.77,79.54166666666667,55.8,100.0,23,53,7,17,5,7,17,8800,21,32,3,0.0,124.33333333333333,1.3333333333333333
S0315,Aya Zaki,19,Male,Zagazig,aya.zaki@kayfa-student.io,G07,2025-12-03,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,51.49090909090909,11,100,26,17,65.38,53.2875,16.3,72.5,8,41,2,17,4,7,11,4172,19,22,3,2.0,108.0,2.3333333333333335
S0316,Salma ElMasry,20,Male,Alexandria,salma.elmasry@kayfa-student.io,G04,2025-12-10,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,71.94545454545454,11,100,26,22,84.62,70.92083333333333,30.5,100.0,19,59,4,24,10,8,13,7866,20,39,3,1.0,158.33333333333334,1.3333333333333333
S0317,Mona Nasr,19,Female,Mansoura,mona.nasr@kayfa-student.io,G02,2025-12-02,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,66.77272727272727,11,100,26,21,80.77,71.31666666666666,46.8,90.4,22,65,2,22,14,10,17,7412,23,42,3,3.0,140.0,1.3333333333333333
S0318,Abdelrahman Sultan,29,Female,Mansoura,abdelrahman.sultan@kayfa-student.io,G03,2025-12-17,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,67.58181818181818,11,100,26,24,92.31,64.8125,34.9,95.4,14,57,2,16,15,7,17,10707,25,32,3,1.0,103.33333333333333,2.6666666666666665
S0319,Malak ElMasry,22,Female,Tanta,malak.elmasry@kayfa-student.io,G03,2025-12-10,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,70.48181818181818,11,100,26,22,84.62,71.8875,28.6,100.0,17,51,4,19,8,9,11,5940,22,29,3,1.0,118.33333333333333,1.6666666666666667
S0320,Dina Zaki,21,Female,Mansoura,dina.zaki@kayfa-student.io,G08,2025-12-01,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,71.43636363636364,11,100,26,24,92.31,71.96666666666667,46.8,89.9,23,88,6,34,12,9,27,17723,35,53,3,0.0,77.0,2.3333333333333335
S0321,Youssef Ibrahim,28,Female,Fayoum,youssef.ibrahim@kayfa-student.io,G04,2025-12-12,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,68.18181818181819,11,100,26,22,84.62,70.76666666666667,38.2,93.7,20,66,6,22,10,4,24,13163,23,43,3,1.0,104.33333333333333,2.3333333333333335
S0322,Ahmed Nasr,21,Male,Ismailia,ahmed.nasr@kayfa-student.io,G08,2025-12-06,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,69.38181818181819,11,100,26,26,100.0,68.425,32.6,88.1,19,55,4,22,5,7,17,8430,22,33,3,2.0,132.66666666666666,2.0
S0324,Abdelrahman Naguib,24,Male,Zagazig,abdelrahman.naguib@kayfa-student.io,G01,2025-12-09,Group 01 — C001,C001,52,Thursday,16:00,Eng. Khaled Adel,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,85.3,11,100,26,25,96.15,89.79166666666667,54.0,100.0,23,80,7,29,9,14,21,13580,30,50,3,0.0,154.66666666666666,1.3333333333333333
S0325,Mona Zaki,23,Female,Asyut,mona.zaki@kayfa-student.io,G09,2025-12-06,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,72.60909090909091,11,100,26,25,96.15,65.88333333333334,33.8,93.2,18,75,5,36,8,8,18,11739,27,48,3,0.0,129.33333333333334,2.6666666666666665
S0326,Mostafa Saad,20,Male,Ismailia,mostafa.saad@kayfa-student.io,G05,2025-12-17,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,71.75454545454545,11,100,26,24,92.31,73.91666666666667,46.7,89.8,23,42,1,15,6,9,11,6888,17,25,3,0.0,117.0,1.6666666666666667
S0327,Hana Naguib,18,Female,Alexandria,hana.naguib@kayfa-student.io,G06,2025-12-16,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,71.00909090909092,11,100,26,23,88.46,76.32083333333334,58.5,90.1,23,53,5,20,6,4,18,11594,20,33,3,0.0,127.66666666666667,1.3333333333333333
S0328,Dina Zaki,24,Male,Cairo,dina.zaki@kayfa-student.io,G04,2025-12-13,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,69.27272727272727,11,100,26,24,92.31,62.229166666666664,35.7,90.4,14,95,4,35,12,13,31,18755,31,64,3,1.0,100.33333333333333,1.0
S0329,Hana Awad,22,Female,Asyut,hana.awad@kayfa-student.io,G01,2025-12-03,Group 01 — C001,C001,52,Thursday,16:00,Eng. Khaled Adel,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,67.67272727272727,11,100,26,23,88.46,66.50833333333334,40.2,97.2,16,51,1,12,11,11,16,9417,17,34,3,2.0,114.33333333333333,1.3333333333333333
S0330,Malak Saad,22,Female,Port Said,malak.saad@kayfa-student.io,G08,2025-12-03,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,64.10000000000001,11,100,26,20,76.92,62.987500000000004,37.0,94.5,14,61,6,21,13,6,15,8245,20,41,3,1.0,110.33333333333333,1.6666666666666667
S0331,Farida ElShafei,20,Female,Asyut,farida.elshafei@kayfa-student.io,G06,2025-12-04,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,70.30909090909091,11,100,26,18,69.23,76.51666666666667,58.6,97.6,22,44,5,18,8,5,8,4759,18,26,3,1.0,108.0,1.0
S0332,Abdelrahman Mansour,23,Female,Cairo,abdelrahman.mansour@kayfa-student.io,G09,2025-12-11,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,73.39999999999999,11,100,26,22,84.62,71.44583333333334,43.0,100.0,21,48,1,18,3,7,19,12181,19,29,3,2.0,143.33333333333334,1.3333333333333333
S0333,Mostafa Soliman,23,Female,Cairo,mostafa.soliman@kayfa-student.io,G06,2025-12-07,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,64.07272727272726,11,100,26,22,84.62,71.45833333333333,47.5,92.3,19,53,4,24,7,3,15,10450,18,35,3,2.0,108.33333333333333,1.6666666666666667
S0334,Marwan ElShafei,17,Male,Cairo,marwan.elshafei@kayfa-student.io,G08,2025-12-06,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,59.3909090909091,11,100,26,20,76.92,56.800000000000004,31.2,83.0,11,42,2,18,7,7,8,3629,18,24,3,3.0,74.66666666666667,1.0
S0335,Mona Saad,20,Male,Cairo,mona.saad@kayfa-student.io,G08,2025-12-04,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,74.19090909090909,11,100,26,25,96.15,82.425,62.1,99.7,24,68,4,32,11,6,15,10018,27,41,3,0.0,98.66666666666667,1.6666666666666667
S0336,Laila Shawky,18,Female,Alexandria,laila.shawky@kayfa-student.io,G02,2025-12-04,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,73.04545454545455,11,100,26,22,84.62,76.76666666666667,48.8,100.0,23,70,5,26,11,9,19,13144,28,42,3,1.0,93.33333333333333,1.0
S0337,Sara Zaki,21,Female,Cairo,sara.zaki@kayfa-student.io,G07,2025-12-14,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,64.49090909090908,11,100,26,19,73.08,66.05416666666666,42.3,90.9,16,61,3,23,6,12,17,8430,17,44,3,0.0,122.66666666666667,1.6666666666666667
S0338,Seif Shawky,17,Female,Asyut,seif.shawky@kayfa-student.io,G03,2025-12-11,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,73.04545454545455,11,100,26,20,76.92,75.16250000000001,40.0,100.0,21,74,5,24,7,13,25,12011,29,45,3,0.0,101.66666666666667,1.0
S0339,Amr ElMasry,23,Female,Asyut,amr.elmasry@kayfa-student.io,G07,2025-12-07,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,60.16363636363636,11,100,26,17,65.38,63.975,33.7,84.1,15,73,7,26,11,5,24,13068,28,45,3,1.0,97.66666666666667,1.0
S0340,Nour Darwish,20,Female,Mansoura,nour.darwish@kayfa-student.io,G06,2025-12-14,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,62.972727272727276,11,100,26,21,80.77,61.92083333333333,39.0,93.8,13,58,5,16,9,9,19,9198,26,32,3,0.0,75.33333333333333,2.0
S0341,Farida Ramadan,23,Female,Tanta,farida.ramadan@kayfa-student.io,G04,2025-12-06,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,74.7909090909091,11,100,26,20,76.92,71.47916666666667,41.2,96.5,19,63,3,28,6,5,21,12712,28,35,3,1.0,173.66666666666666,2.0
S0342,Rowan Shawky,17,Female,Zagazig,rowan.shawky@kayfa-student.io,G04,2025-12-14,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,69.01818181818182,11,100,26,17,65.38,63.69583333333333,15.8,95.3,14,66,4,25,11,7,19,10455,26,40,3,2.0,115.66666666666667,1.3333333333333333
S0343,Salma Mansour,17,Male,Port Said,salma.mansour@kayfa-student.io,G09,2025-12-19,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,58.027272727272724,11,100,26,24,92.31,55.30416666666667,19.9,74.5,11,70,5,21,7,13,24,13693,34,36,3,0.0,89.0,2.3333333333333335
S0344,Dina Habib,25,Female,Alexandria,dina.habib@kayfa-student.io,G09,2025-12-08,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,63.6,11,100,26,17,65.38,63.395833333333336,42.3,89.5,15,47,6,17,5,4,15,8588,18,29,3,2.0,65.66666666666667,2.0
S0345,Khaled ElGhandour,23,Female,Tanta,khaled.elghandour@kayfa-student.io,G05,2025-12-01,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,78.39999999999999,11,100,26,22,84.62,80.92083333333333,61.4,98.7,24,56,4,18,10,10,14,7689,25,31,3,0.0,94.33333333333333,1.6666666666666667
S0346,Ziad Gamal,19,Female,Alexandria,ziad.gamal@kayfa-student.io,G08,2025-12-05,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,75.45454545454545,11,100,26,25,96.15,75.43333333333332,45.5,100.0,22,86,7,23,13,17,26,17064,24,62,3,1.0,86.33333333333333,2.3333333333333335
S0347,Marwan Ramadan,19,Male,Cairo,marwan.ramadan@kayfa-student.io,G02,2025-12-13,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,68.45454545454545,11,100,26,19,73.08,66.22916666666667,45.7,80.9,15,42,1,17,6,8,10,5495,20,22,3,2.0,106.33333333333333,1.0
S0348,Adel Ibrahim,19,Male,Ismailia,adel.ibrahim@kayfa-student.io,G09,2025-12-05,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,81.93636363636364,11,100,26,23,88.46,81.3125,55.6,100.0,22,64,6,21,9,9,19,10793,24,40,3,0.0,140.33333333333334,1.0
S0349,Karim Halim,17,Male,Cairo,karim.halim@kayfa-student.io,G06,2025-12-15,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,71.01818181818182,11,100,26,18,69.23,71.71600000000001,53.2,88.1,23,37,0,12,6,8,11,5516,15,22,3,3.0,157.33333333333334,1.0
S0350,Tarek Soliman,19,Female,Fayoum,tarek.soliman@kayfa-student.io,G09,2025-12-20,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,71.60000000000001,11,100,26,22,84.62,71.72916666666667,35.3,93.6,22,71,9,24,14,9,15,9366,29,42,3,1.0,150.66666666666666,2.6666666666666665
S0351,Habiba Shawky,20,Female,Cairo,habiba.shawky@kayfa-student.io,G04,2025-12-16,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,70.55454545454546,11,100,26,18,69.23,69.4375,31.2,90.3,20,56,3,21,9,5,18,8937,21,35,3,3.0,113.66666666666667,2.0
S0352,Adel Naguib,25,Male,Alexandria,adel.naguib@kayfa-student.io,G02,2025-12-14,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,76.38181818181819,11,100,26,19,73.08,72.97083333333333,53.7,100.0,21,73,4,31,13,7,18,9743,24,49,3,2.0,91.0,1.3333333333333333
